28357	12.169654	0.470869	3
15462	0.000000	1.371243	2
46793	4.649544	0.337775	1
14062	3.340687	0.307496	2
8107	0.620894	1.045435	2
33417	11.559750	1.505689	3
44801	4.321238	0.242932	1
8536	2.503177	1.262243	2
69096	13.701132	1.041657	1
18713	5.669676	0.999780	2
31295	9.232207	0.529484	3
28808	11.631617	0.830944	3
8541	0.000000	0.107243	2
66502	14.070042	1.311367	1
11561	0.000000	1.143712	2
11505	0.541294	0.813151	2
9039	3.678338	0.717747	2
70552	5.088466	1.056304	1
5632	2.351515	0.175858	2
12252	2.638788	0.455928	2
6022	0.748999	1.320748	2
18717	4.559940	0.052295	2
7374	7.310303	1.335781	2
56724	11.602136	0.786487	3
19506	5.389381	1.599823	2
13640	1.668284	1.389514	2
46064	11.697489	0.317293	3
36090	1.793423	1.114086	1
10157	2.459555	0.620381	2
51479	5.477924	1.557054	1
72405	10.424642	1.433385	1
33636	3.907504	0.670572	1
7747	5.241509	1.375500	2
11418	4.691328	1.113576	2
22944	7.508348	1.638130	3
7214	8.420270	0.631883	2
55790	3.719262	1.221016	1
60081	9.622461	0.449423	1
36969	9.877302	0.459432	3
6105	2.017790	1.234625	2
37011	12.673746	1.176190	3
75675	8.721959	0.971790	1
6141	0.683102	1.434188	2
67255	12.249283	0.676674	1
14238	11.425575	0.324661	3
40329	10.008507	0.195773	3
5821	3.558728	0.813804	2
33906	8.684112	0.255869	3
27382	2.782933	1.134086	1
35511	0.521004	0.222711	1
45102	7.484703	1.117673	1
71743	8.944316	0.258781	1
6529	0.617222	0.516165	2
23589	1.267477	1.232396	1
0	3.205216	0.974710	2
6296	3.848398	0.089305	2
37274	8.815003	1.048197	3
43739	9.015177	1.234363	3
80160	11.553376	0.157024	1
32455	7.106810	1.395161	3
43934	2.457714	1.357373	1
54095	11.051553	0.151304	3
34807	9.136755	0.274002	3
3818	3.622335	0.564267	2
29016	10.828644	0.336597	3
6928	2.097813	1.698385	2
6794	3.652133	0.108831	2
15226	0.000000	1.294443	2
69852	10.876690	0.610465	1
26859	0.103787	0.607037	1
10798	4.324852	0.780790	2
35760	14.523893	0.007967	3
32630	4.306194	1.668656	1
30458	10.821856	0.716887	3
7427	6.004669	1.508606	2
42371	10.126813	0.787023	3
26849	9.400282	0.146877	3
8194	3.401097	1.651357	2
27008	9.863743	1.456907	3
6674	10.281054	1.484784	3
81546	14.707902	0.625089	1
36049	9.558725	1.594282	3
35746	9.404334	1.210189	3
22146	2.463988	1.258089	2
23753	9.766176	0.260288	3
13344	1.725429	0.084720	2
69366	14.048776	0.734047	1
8181	2.953105	0.500197	2
42209	10.010637	1.042994	3
75145	8.146823	0.539216	1
39054	2.243956	0.412380	1
83222	17.535140	0.089638	1
33125	0.813393	0.554607	3
9840	0.000000	0.513438	2
33573	10.959197	1.648178	3
38995	9.599237	1.375979	3
27444	3.083383	1.572070	1
63603	13.015801	1.227686	1
28029	10.815627	1.161031	3
10988	0.391993	0.935364	2
61087	3.009428	0.606314	1
50564	8.794389	0.972083	3
29750	8.732646	1.540309	3
5737	8.356264	0.792576	2
8464	3.384645	1.066914	2
19130	12.258496	1.499216	3
64033	10.083317	1.533350	1
21018	8.036746	0.955569	2
9762	2.204028	0.326131	2
52338	3.529044	0.810372	1
62151	10.656372	1.685860	1
22619	2.118918	0.255325	1
2391	0.027802	0.777895	2
0	6.235024	0.235780	2
30368	9.365986	1.130589	3
4926	0.000000	0.882764	2
8270	5.825306	0.232973	2
29413	10.468827	1.688883	3
32756	9.968638	1.518124	3
33298	9.099620	0.800365	3
10210	5.429221	1.055616	2
35349	6.036289	1.602432	3
7480	6.250373	0.804314	2
73846	13.337489	1.037476	1
15689	1.645387	0.670034	2
48444	11.412978	0.416760	3
45077	8.347021	0.440881	3
75251	17.168659	0.852056	1
44490	2.692659	0.231706	1
40399	10.199670	1.053211	3
31388	10.415257	0.805717	3
51059	10.013917	1.103116	3
5721	5.522491	1.208274	2
8281	3.076146	0.821513	2
22969	1.638293	0.008848	2
68043	6.667716	1.321160	1
57294	6.703279	1.046617	3
31961	2.925355	0.715391	3
70012	9.186684	1.694534	1
12154	3.774542	0.642352	2
15248	6.645417	0.105045	3
7720	0.436595	0.639588	2
11169	0.000000	0.711454	2
29023	10.633756	0.798302	3
40215	1.704170	0.692738	1
9057	3.898564	0.162519	2
7239	2.916329	1.516183	2
38705	9.583730	1.182755	3
11027	9.772483	0.171768	3
35842	9.073805	0.798809	3
45145	2.027299	0.539039	1
38445	8.265217	0.496273	3
78289	15.891679	1.349263	1
6465	5.755599	0.820764	2
13558	0.795712	0.801115	2
45215	6.134502	0.975340	3
24710	2.493147	1.255702	1
32220	6.546887	1.302340	1
58492	3.784930	1.663508	1
4990	13.551937	1.231205	3
46245	10.370742	1.244108	3
40763	3.108503	1.613721	1
36797	11.362552	1.552833	3
25908	9.808905	1.009740	3
38214	0.332776	1.202693	1
9544	3.206791	1.531489	2
58728	8.879085	0.771741	3
36302	3.041152	1.399243	1
4740	4.619903	1.076099	2
10121	2.030435	0.724540	2
48560	5.220345	0.260053	1
35019	11.503953	1.241608	3
13671	2.046023	0.924416	2
50111	3.621528	0.349039	1
9853	4.669090	0.127954	2
44707	10.293038	1.615640	3
39661	11.185876	0.267640	3
40567	12.730803	1.476225	3
38136	13.037909	0.989594	3
31033	13.940357	0.157960	3
27673	11.436906	1.695782	3
6909	0.381581	1.492197	2
0	5.526710	0.894366	2
18869	9.996846	1.530297	3
43046	9.340609	0.020096	3
10444	5.588461	1.362197	2
23394	3.161038	1.328836	1
8788	2.537341	0.507870	2
9929	3.278798	1.080658	2
7634	4.093736	0.339023	2
70421	13.404608	0.274252	1
72938	5.851367	0.832429	1
18414	4.524071	1.388179	2
13871	1.650522	1.006478	2
54450	4.450044	1.475165	1
10812	1.273976	0.322691	2
72885	18.848087	0.204494	1
70069	11.836719	1.278723	1
40741	3.077484	0.941704	1
64501	10.016985	0.848424	1
39358	1.823603	0.856823	1
35583	2.123634	0.340259	1
67828	8.194074	1.534925	1
54276	3.266806	0.460809	1
57065	9.422187	0.142249	1
76368	15.094960	0.963558	1
47936	12.245042	1.696496	3
26007	2.946566	1.541957	1
62901	10.265702	0.646552	1
2769	0.577498	1.515569	2
44040	9.188365	0.380528	3
73431	13.095131	0.347862	1
45715	10.388943	1.554382	3
9179	0.107006	0.789578	2
51646	9.483554	0.130892	3
9913	2.111679	1.074483	2
37228	8.520397	0.645024	3
86165	12.685745	0.857520	1
80746	16.013740	1.632678	1
46355	8.478733	0.951131	3
22170	8.477331	0.122345	3
62961	11.615340	0.614305	1
20518	11.650916	1.383562	3
31383	4.389534	0.469989	1
33453	8.086749	0.951459	3
41100	12.428251	0.972850	3
7030	7.581688	0.167357	2
68263	9.131449	0.266163	1
40617	9.392690	0.110418	3
9285	0.000000	0.717059	2
3719	6.610374	0.502455	2
5762	6.135749	1.013904	2
46350	2.145902	0.636882	1
63417	8.450432	1.158609	1
44490	12.701252	0.650087	3
6312	0.000000	1.514680	2
68425	9.219155	0.713103	1
77348	15.394663	1.113886	1
11485	0.043831	1.237955	2
47626	1.126380	1.002388	1
0	0.000000	0.459673	2
14452	4.776435	1.081734	2
53700	12.616029	0.381735	3
2834	1.713545	0.400630	2
9888	0.965428	0.557410	2
35923	13.201086	0.824856	3
28370	13.098298	1.313835	3
5858	0.000000	0.967453	2
33168	2.440781	1.527476	1
81122	10.682210	0.421983	1
12129	2.858449	1.501833	2
6991	6.944794	0.654463	2
12198	1.837776	1.682421	2
80883	19.829041	1.550480	1
9223	6.309275	0.954812	2
10029	1.317950	1.299150	2
42434	3.104582	0.372271	1
32496	5.589854	1.541676	1
43486	11.003842	0.710755	3
9684	9.103701	1.144112	2
29270	4.611430	0.434861	1
36612	11.171429	0.961304	3
58405	3.849379	0.537580	1
17039	5.101914	1.135592	2
62522	5.026605	0.751960	1
42312	10.513674	1.550870	3
31189	10.470558	1.473009	3
72694	10.735133	0.979242	1
13694	4.652276	0.949798	2
5897	3.033760	1.058439	2
77817	13.752646	0.818481	1
24766	0.900404	0.980465	1
9740	0.343932	1.508741	2
72284	10.144413	1.029677	1
11190	5.309424	0.186997	2
70258	2.540334	1.483287	1
40976	8.500758	1.192297	3
34045	11.304656	0.989154	3
30427	9.807896	0.956682	3
4992	0.000000	0.848697	2
36903	9.559477	0.490354	3
57174	3.964950	0.287680	1
30593	0.000000	1.371000	1
30905	11.200748	1.245231	3
13392	3.100910	1.507817	2
18558	8.870731	0.260984	3
29512	9.058663	0.095151	3
7509	1.456327	0.030154	2
28149	11.856576	0.611059	3
38657	2.202885	1.647713	1
32397	1.475335	0.502922	1
42971	10.261672	1.084518	3
39824	9.609485	0.123282	3
60547	12.155075	1.064662	3
25044	13.375586	0.038790	3
52950	0.787873	1.097935	1
13131	12.110168	0.122820	3
12849	3.859698	1.678071	2
3859	0.000000	0.089930	2
5913	4.598072	0.082837	2
8165	3.042290	0.326639	2
6560	4.013730	0.133910	2
31035	12.511547	0.105398	3
22664	2.426459	1.458187	1
39550	10.762435	0.027248	3
51192	9.316391	1.117310	3
18736	1.140547	0.229099	2
35154	8.571643	0.567657	3
26724	10.746717	0.795382	3
29524	3.744007	0.707732	1
40307	8.035472	0.423249	3
39894	9.491874	1.539118	3
13030	6.021583	0.814545	2
6474	6.605129	0.424851	2
35282	12.225556	0.181051	3
61283	2.925437	0.376283	1
38814	12.993290	1.243984	3
38344	7.857305	0.595061	3
9077	2.734806	0.581562	2
31089	9.182020	0.723524	3
17943	5.839268	0.485302	2
1023	2.054347	0.253734	2
51095	11.422975	0.477945	3
52303	2.714012	1.563371	1
42677	9.959755	0.825586	3
33464	8.339306	0.930826	3
13057	0.000000	1.277514	2
19785	1.932776	1.631696	2
21483	10.256421	0.993038	3
42436	8.666587	0.932918	3
51072	12.038762	1.222339	3
7077	6.324978	0.071725	2
11657	5.034876	0.193929	2
75993	9.956639	0.176546	1
49432	12.803822	0.372879	3
1335	2.133967	1.105238	2
71285	13.284551	0.301027	1
29623	11.126112	0.173146	3
32393	7.844616	0.348011	3
70821	6.634464	0.775033	1
11310	3.634491	0.693166	2
45877	7.041947	0.663050	1
51098	4.548223	0.879921	1
29392	12.403816	0.571368	3
34831	10.717770	0.739705	3
24217	8.510699	0.940575	2
8722	0.193793	0.893656	2
30037	1.477211	0.639112	1
70127	9.992297	1.287340	1
53956	8.623889	1.673821	3
31279	3.275432	1.397193	1
81045	12.449571	0.400224	1
15715	11.161647	1.258401	3
23084	9.137141	1.160235	3
7574	6.109249	0.401094	2
50295	9.165590	0.842834	3
18868	0.000000	1.386660	2
16063	9.315029	0.211563	2
69913	8.324960	0.832088	1
26903	7.950478	1.344612	3
36775	9.221283	0.969261	3
12080	3.302097	0.289353	2
12651	5.821078	1.500845	2
18940	0.930728	0.327802	2
12129	6.891343	0.026117	2
29913	9.449494	0.622231	3
72426	12.358553	1.662798	1
40259	11.069965	1.406739	3
13254	2.412996	1.594102	2
63490	6.533384	0.348013	1
5448	0.000000	1.052980	2
39721	4.457484	1.390529	1
40429	12.594066	0.032885	3
9842	1.426620	1.636445	2
44414	9.183771	0.238482	3
68118	8.680111	0.540534	1
63530	13.233503	0.593574	1
42719	10.491211	0.611286	3
67157	14.977762	0.652202	1
36174	6.576628	0.945082	1
31707	3.756842	1.304089	1
65494	7.359979	0.889387	1
69881	10.006710	1.326646	1
35486	9.429795	0.650796	3
13078	5.515118	1.139772	2
25356	7.757673	0.462468	3
43679	10.702780	0.102820	3
67728	11.637696	0.411837	1
19680	8.497011	1.496888	3
9775	2.617482	0.202628	2
81473	11.641136	0.118335	1
29131	8.232460	1.490518	3
32724	5.389874	0.940922	1
9344	2.207464	0.252485	2
26826	1.620472	1.068371	1
55609	0.240363	0.869284	1
21768	4.294959	0.415479	2
36274	10.107829	0.638625	3
31355	8.933366	1.412241	3
47268	10.233479	1.117919	3
3887	1.285522	1.087476	2
66613	5.988231	1.114095	1
36239	8.702697	1.155278	3
25051	3.090538	0.481982	1
62840	7.381005	0.762347	1
15827	3.840949	0.133156	2
67693	12.419354	0.022973	1
8077	3.750548	0.542360	2
19909	1.031898	1.010255	2
7213	0.000000	0.107892	2
44938	7.473191	0.811271	3
8201	0.316461	0.559070	2
5778	3.480161	0.420333	2
4849	0.000000	0.021379	2
75594	16.423732	1.691943	1
6511	2.141760	0.031402	2
10688	0.000000	0.182191	2
42467	12.862342	1.213026	3
11302	3.585708	0.861531	2
41899	3.559277	0.181121	1
25076	3.598570	0.656083	1
5037	1.874443	1.671014	2
72913	15.441061	0.587704	1
66256	8.729999	0.041591	1
50830	10.546925	0.074212	3
192	2.727962	1.680853	2
66332	8.027178	0.100804	1
34353	11.502057	0.390680	3
27981	9.944135	0.316930	3
50909	6.694438	0.281720	1
38462	8.713035	0.417588	3
34214	3.431868	0.402039	1
27520	10.730814	1.637823	3
47946	2.750804	1.115320	1
24226	2.075746	1.111936	2
44055	5.606078	1.158858	1
11419	0.148307	1.093589	2
36546	10.900462	1.331269	3
72001	8.249569	0.363426	1
10986	5.082540	0.605526	2
33371	2.783989	0.252922	1
57627	2.000394	1.649104	1
76000	4.896286	1.644670	1
6750	0.016454	0.207247	2
53054	1.600876	1.463099	1
29947	9.053013	0.259105	3
73369	8.265275	0.940973	1
73830	12.097484	0.791992	1
64782	6.543178	1.111411	1
34131	12.932474	0.733378	3
995	3.838093	0.941849	2
9949	2.517677	0.123326	2
18369	9.864254	0.840161	3
9005	0.554566	1.623041	2
6638	0.000000	0.370204	2
69222	8.593393	0.252488	1
31514	9.349384	1.169998	3
53167	8.542358	0.759952	3
23305	9.518388	1.144668	3
13232	3.065008	0.627133	2
34474	8.345533	0.485917	3
46740	4.492540	0.605040	1
47866	2.395007	0.957937	1
44619	8.101101	0.022453	3
4015	3.336977	1.061770	2
51562	2.350221	1.300230	1
8076	0.000000	1.569846	2
7914	5.429475	0.676328	2
51168	9.095912	1.149966	3
33700	7.903407	0.744333	3
3586	3.871602	0.538897	2
10004	3.438599	0.958092	2
9166	0.000000	0.525604	2
12367	2.251430	0.451233	2
13530	1.491154	0.914195	2
29851	9.407491	1.626160	3
29698	11.081803	0.929789	3
53312	5.265677	1.128287	1
12267	4.451334	1.572748	2
48944	10.959722	0.556793	3
74304	7.658852	0.684725	1
36794	10.047169	1.079551	3
5770	6.435071	1.582252	2
77666	9.070847	1.107589	1
29296	2.508856	1.554693	1
11122	3.847087	0.498038	2
33692	12.924027	0.037214	3
38230	10.685701	0.382765	3
74693	12.824123	1.117464	1
41933	10.597102	0.035336	3
47184	6.567188	0.841236	3
34782	10.917152	1.202797	3
8763	2.232006	0.430191	2
35716	11.753412	1.502661	3
18286	1.974011	0.161259	2
9520	1.199717	0.776800	2
15392	0.000000	1.399006	2
67704	9.096603	0.172482	1
42578	12.710776	0.851971	3
12442	4.129575	1.462535	2
19245	9.918103	0.972883	3
26309	8.670571	0.173416	3
38417	10.474050	0.544751	3
41692	12.768196	0.892973	3
51185	8.474653	1.555979	3
4427	0.481956	1.341880	2
45437	6.550221	0.539993	1
44402	10.071512	0.512432	3
33961	5.528386	0.164639	3
35989	3.950280	0.663634	1
46613	14.229577	0.059081	3
3695	7.143370	0.422369	2
75511	15.204383	1.656840	1
68085	6.804780	1.369539	1
34713	2.306526	0.142430	1
12600	3.545210	0.158192	2
34595	9.090527	0.075895	3
26799	11.645737	0.560562	3
75928	7.130977	0.404130	1
44230	5.952616	0.633439	1
74034	14.195864	1.537523	1
49669	4.911260	0.252732	1
35830	9.547360	0.998264	3
31362	9.382594	0.043638	3
2220	6.483544	0.972918	2
38794	5.695596	0.852211	1
12670	2.744463	0.303382	2
2047	0.314855	0.677755	2
10208	0.000000	0.677515	2
26548	9.000371	0.432369	3
84091	9.264238	1.515024	1
40712	13.069935	0.428530	3
12746	0.000000	0.774717	2
20975	0.900652	0.608144	2
53846	1.237557	1.409011	1
12484	0.000000	1.145717	2
10102	1.254804	1.194553	2
31346	10.236922	1.442603	3
75079	11.237496	0.431685	1
47732	8.162461	0.948739	3
25537	13.249407	1.348425	3
37203	10.659109	1.580243	3
6445	4.473050	0.547141	2
47510	2.717861	1.230874	1
25534	2.361297	0.059526	1
6292	2.030243	1.011511	2
37906	6.277763	0.227940	3
15915	12.212430	1.223483	3
4582	0.000000	1.073399	2
8532	2.110596	0.932592	2
15221	7.628648	1.399217	2
2669	0.411146	0.506447	2
36442	0.000000	1.487089	1
85849	10.444040	0.300460	1
3446	8.975369	0.532721	2
12174	3.545615	0.397533	2
16561	2.926882	0.555563	2
10623	2.151777	0.188660	2
40665	6.389508	1.381743	3
22233	1.680601	1.184212	1
68758	8.162980	1.543575	1
47253	2.444846	0.271754	1
3554	5.022864	0.862763	2
4423	4.628567	0.700353	2
4575	6.164020	0.301570	2
11667	0.561328	1.305107	2
72979	16.339163	0.440456	1
19045	0.000000	1.120408	2
21092	13.762039	1.272422	3
28979	11.401476	0.351870	3
46631	11.119660	1.010113	3
25123	2.067515	1.286335	1
76202	15.068766	0.775157	1
64330	10.789755	1.037266	1
67323	6.336880	0.725670	1
14120	7.794762	0.034759	2
52930	3.280276	0.369085	1
10549	4.571629	0.758097	2
66647	9.666368	1.604940	1
14085	0.896930	0.014740	2
27137	9.301659	0.956809	3
4538	5.692052	0.164774	2
29611	11.158954	0.144717	3
21417	7.945327	0.137096	3
14095	2.907883	1.662792	2
9333	0.043677	1.357007	2
74910	13.103306	1.063107	1
44637	7.830413	0.490016	3
38537	13.463821	1.454525	3
595	1.105926	0.308781	2
6271	6.763863	0.365612	2
71934	10.283088	1.347763	1
15163	0.011207	1.554423	2
32226	10.039356	1.128716	3
39942	4.811298	0.196719	1
60368	6.844266	1.691522	3
9098	2.378144	1.406035	2
5282	1.742858	1.004859	2
26917	11.742216	0.917344	3
73929	14.064344	0.851607	1
41641	7.818728	0.311047	3
7306	8.651324	1.067484	2
8552	0.000000	1.568875	2
44430	11.733737	0.224258	3
32240	5.651355	1.254392	3
11385	9.163807	1.116278	2
43991	11.474918	1.482203	3
26858	8.310270	0.866236	3
52800	11.879141	0.339916	3
59613	4.799195	1.221646	1
70413	12.719154	1.546748	1
58418	14.289992	1.319699	3
14069	0.000000	0.406432	2
15939	5.170366	0.484817	2
18665	3.119432	0.400143	2
23970	11.451772	1.023926	3
3407	1.170595	1.309877	2
26555	0.294736	0.349629	1
14623	4.751234	0.330469	2
50869	1.289510	0.138869	1
49985	10.982261	1.389654	3
76230	12.216613	0.445564	1
22005	3.886113	1.053104	1
56052	3.820542	0.425349	1
7090	5.804768	0.732656	2
65814	5.394773	0.857503	1
67814	13.071995	1.328085	1
55232	7.774448	1.598540	1
29584	3.592845	0.514616	1
47807	0.177969	1.283948	1
72436	1.553278	1.383712	1
11694	4.931482	0.951151	2
36787	11.944828	0.382216	3
40072	5.629238	0.440887	3
15237	7.284323	0.473971	2
70333	15.352414	1.047734	1
60400	3.204231	0.260678	1
9426	8.698294	1.675827	2
40751	13.756630	0.536486	3
57397	2.508979	0.632875	1
45040	9.337095	1.619723	3
35380	9.080370	0.103958	3
57633	6.288034	0.010287	1
24736	8.127655	1.686514	3
7663	4.633811	1.577028	2
37765	11.779308	0.977032	3
41917	12.911745	1.185048	3
35122	8.980820	1.645464	3
18277	11.146050	0.022242	3
69410	12.537427	1.333805	1
14962	0.898863	0.835972	2
22355	12.175114	0.670487	3
64490	6.750678	1.021640	1
15623	5.427930	0.128771	2
2933	0.000000	0.554277	2
26351	4.405934	0.684121	1
6511	6.651606	0.306559	2
26642	6.999534	0.095967	3
1641	1.576788	0.017177	2
13055	11.231569	0.557300	3
38037	11.246814	0.812335	3
33049	1.905753	1.505002	1
26828	2.240296	0.332454	1
44861	2.272390	1.296130	1
24612	10.937297	0.368805	3
57973	6.144190	1.091688	1
42355	3.359333	1.671826	1
36860	2.967392	0.273627	1
71117	10.405625	0.118210	1
6567	3.893295	0.893623	2
45514	7.888771	0.946562	3
38734	12.122711	1.134694	3
23071	7.821229	0.161961	3
34086	0.534684	0.363288	1
71784	10.522126	1.638263	1
64047	10.693123	1.235018	1
14446	8.178416	1.366477	2
17502	4.148790	0.510200	2
40740	1.668577	0.566457	1
19573	11.582811	1.653025	3
14945	4.632742	1.295812	2
26678	12.099526	1.228683	3
28087	6.472432	1.695933	3
8610	3.162813	0.089833	2
13258	1.682807	0.519254	2
